date,month,token,cmc_id,price_usd,circulating,total_reported,max_reported,market_cap_usd,row_last_updated,quote_last_updated,source_url,policy_ceiling,ratio
2023-12-03,2023-12,AVAX,5805,21.96865812,365190413.17067856,433223323.17067856,720000000.0,8022743336.3178215,2023-12-03T00:00:00.000Z,2023-12-03T00:00:00.000Z,https://coinmarketcap.com/historical/20231203/,720000000.0,0.507208907181498
2023-12-03,2023-12,NEAR,6535,1.98313779,1003653961.0,1000000000.0,,1990384097.1084101,2023-12-03T00:00:00.000Z,2023-12-03T00:00:00.000Z,https://coinmarketcap.com/historical/20231203/,,
2023-12-03,2023-12,DOT,6636,5.54657485,1252114694.8116148,1384375196.5199664,,6944947871.333011,2023-12-03T00:00:00.000Z,2023-12-03T00:00:00.000Z,https://coinmarketcap.com/historical/20231203/,,
2023-12-03,2023-12,SUI,20947,0.61626747,1033262462.9330767,10000000000.0,10000000000.0,636766040.186104,2023-12-03T00:00:00.000Z,2023-12-03T00:00:00.000Z,https://coinmarketcap.com/historical/20231203/,10000000000.0,0.10332624629330768
2023-12-03,2023-12,APT,21794,7.3044295,277914877.25762063,1068550748.2694018,,2030009626.7334073,2023-12-03T00:00:00.000Z,2023-12-03T00:00:00.000Z,https://coinmarketcap.com/historical/20231203/,,
2024-01-07,2024-01,BTC,1,43943.09722897,19592425.0,19592425.0,21000000.0,860951836726.2927,2024-01-07T00:00:00.000Z,2024-01-07T00:00:00.000Z,https://coinmarketcap.com/historical/20240107/,21000000.0,0.9329726190476191
2024-01-07,2024-01,ETH,1027,2222.86588849,120185032.65021707,120185032.65021707,,267155209385.24936,2024-01-07T00:00:00.000Z,2024-01-07T00:00:00.000Z,https://coinmarketcap.com/historical/20240107/,,
2024-01-07,2024-01,ADA,2010,0.49417353,35376115338.616,36513698485.298,45000000000.0,17481939718.41892,2024-01-07T00:00:00.000Z,2024-01-07T00:00:00.000Z,https://coinmarketcap.com/historical/20240107/,45000000000.0,0.7861358964136889
2024-01-07,2024-01,ATOM,3794,9.40857865,381934425.0,381934425.0,,3593460078.614746,2024-01-07T00:00:00.000Z,2024-01-07T00:00:00.000Z,https://coinmarketcap.com/historical/20240107/,,
2024-01-07,2024-01,SOL,5426,89.276347,431799716.5673096,566553977.973171,,38549501330.28606,2024-01-07T00:00:00.000Z,2024-01-07T00:00:00.000Z,https://coinmarketcap.com/historical/20240107/,,
2024-01-07,2024-01,AVAX,5805,33.6296541,366581006.1056762,434613916.1056762,720000000.0,12327992435.219036,2024-01-07T00:00:00.000Z,2024-01-07T00:00:00.000Z,https://coinmarketcap.com/historical/20240107/,720000000.0,0.5091402862578835
2024-01-07,2024-01,NEAR,6535,3.20843805,1004666471.0,1000000000.0,,3223410136.7323704,2024-01-07T00:00:00.000Z,2024-01-07T00:00:00.000Z,https://coinmarketcap.com/historical/20240107/,,
2024-01-07,2024-01,DOT,6636,6.8958329,1265109581.8957765,1397370083.6041281,,8723984272.543194,2024-01-07T00:00:00.000Z,2024-01-07T00:00:00.000Z,https://coinmarketcap.com/historical/20240107/,,
2024-01-07,2024-01,SUI,20947,0.80012787,1100947214.5534613,10000000000.0,10000000000.0,880898549.8087476,2024-01-07T00:00:00.000Z,2024-01-07T00:00:00.000Z,https://coinmarketcap.com/historical/20240107/,10000000000.0,0.11009472145534613
2024-01-07,2024-01,APT,21794,8.46962715,308716931.2446945,1074510409.2427528,,2614717302.0702043,2024-01-07T00:00:00.000Z,2024-01-07T00:00:00.000Z,https://coinmarketcap.com/historical/20240107/,,
2024-02-04,2024-02,BTC,1,42583.58292013,19618400.0,19618400.0,21000000.0,835421763160.2668,2024-02-04T00:00:00.000Z,2024-02-04T00:00:00.000Z,https://coinmarketcap.com/historical/20240204/,21000000.0,0.9342095238095238
2024-02-04,2024-02,ETH,1027,2289.54612102,120182569.33807614,120182569.33807614,,275163535441.68604,2024-02-04T00:00:00.000Z,2024-02-04T00:00:00.000Z,https://coinmarketcap.com/historical/20240204/,,
2024-02-04,2024-02,ADA,2010,0.49425634,35432709192.994,36585743945.107,45000000000.0,17512841088.62986,2024-02-04T00:00:00.000Z,2024-02-04T00:00:00.000Z,https://coinmarketcap.com/historical/20240204/,45000000000.0,0.787393537622089
2024-02-04,2024-02,ATOM,3794,8.9621857,385170856.0,385170856.0,,3451972736.6260796,2024-02-04T00:00:00.000Z,2024-02-04T00:00:00.000Z,https://coinmarketcap.com/historical/20240204/,,
2024-02-04,2024-02,SOL,5426,95.47695967,436089524.51779866,568710842.7948686,,41636501944.2629,2024-02-04T00:00:00.000Z,2024-02-04T00:00:00.000Z,https://coinmarketcap.com/historical/20240204/,,
2024-02-04,2024-02,AVAX,5805,34.84499425,367160241.423645,435193151.423645,720000000.0,12793696501.349932,2024-02-04T00:00:00.000Z,2024-02-04T00:00:00.000Z,https://coinmarketcap.com/historical/20240204/,720000000.0,0.5099447797550625
2024-02-04,2024-02,NEAR,6535,2.75331526,1032271854.0,1175483776.0,,2842169844.6783257,2024-02-04T00:00:00.000Z,2024-02-04T00:00:00.000Z,https://coinmarketcap.com/historical/20240204/,,
2024-02-04,2024-02,DOT,6636,6.66722826,1275554590.08605,1407815091.7944016,,8504413611.737154,2024-02-04T00:00:00.000Z,2024-02-04T00:00:00.000Z,https://coinmarketcap.com/historical/20240204/,,
2024-02-04,2024-02,SUI,20947,1.46629633,1165931966.173846,10000000000.0,10000000000.0,1709601758.787502,2024-02-04T00:00:00.000Z,2024-02-04T00:00:00.000Z,https://coinmarketcap.com/historical/20240204/,10000000000.0,0.1165931966173846
2024-02-04,2024-02,APT,21794,8.82635049,338435568.1267592,1079386653.1121967,,2987150941.2117944,2024-02-04T00:00:00.000Z,2024-02-04T00:00:00.000Z,https://coinmarketcap.com/historical/20240204/,,
2024-03-03,2024-03,BTC,1,63167.37035753,19643950.0,19643950.0,21000000.0,1240856664934.8657,2024-03-03T00:00:00.000Z,2024-03-03T00:00:00.000Z,https://coinmarketcap.com/historical/20240303/,21000000.0,0.9354261904761905
2024-03-03,2024-03,ETH,1027,3490.99363651,120136205.43013623,120136205.43013623,,419394728670.7266,2024-03-03T00:00:00.000Z,2024-03-03T00:00:00.000Z,https://coinmarketcap.com/historical/20240303/,,
2024-03-03,2024-03,ADA,2010,0.72823765,35483514659.543,36671429496.447,45000000000.0,25840431494.916046,2024-03-03T00:00:00.000Z,2024-03-03T00:00:00.000Z,https://coinmarketcap.com/historical/20240303/,45000000000.0,0.7885225479898444
2024-03-03,2024-03,ATOM,3794,12.16829249,388871474.0,388871474.0,,4731901837.053045,2024-03-03T00:00:00.000Z,2024-03-03T00:00:00.000Z,https://coinmarketcap.com/historical/20240303/,,
2024-03-03,2024-03,SOL,5426,130.45086411,442945050.50429094,571044516.6200739,,57782564591.66687,2024-03-03T00:00:00.000Z,2024-03-03T00:00:00.000Z,https://coinmarketcap.com/historical/20240303/,,
2024-03-03,2024-03,AVAX,5805,42.6048577,377248820.18960154,435938460.18960154,720000000.0,16072632301.886961,2024-03-03T00:00:00.000Z,2024-03-03T00:00:00.000Z,https://coinmarketcap.com/historical/20240303/,720000000.0,0.52395669470778
2024-03-03,2024-03,NEAR,6535,4.44053834,1043761976.0,1178266083.0,,4634865069.785296,2024-03-03T00:00:00.000Z,2024-03-03T00:00:00.000Z,https://coinmarketcap.com/historical/20240303/,,
2024-03-03,2024-03,DOT,6636,9.79743999,1315721494.521455,1417787650.0821579,,12890702392.045576,2024-03-03T00:00:00.000Z,2024-03-03T00:00:00.000Z,https://coinmarketcap.com/historical/20240303/,,
2024-03-03,2024-03,SUI,20947,1.56030067,1230916717.7942307,10000000000.0,10000000000.0,1920600184.2295938,2024-03-03T00:00:00.000Z,2024-03-03T00:00:00.000Z,https://coinmarketcap.com/historical/20240303/,10000000000.0,0.12309167177942307
2024-03-03,2024-03,APT,21794,11.59730176,367957070.7624267,1084065762.7352433,,4267309183.041082,2024-03-03T00:00:00.000Z,2024-03-03T00:00:00.000Z,https://coinmarketcap.com/historical/20240303/,,
2024-04-07,2024-04,BTC,1,69362.5512776,19676262.0,19676262.0,21000000.0,1364795731926.5227,2024-04-07T00:00:00.000Z,2024-04-07T00:00:00.000Z,https://coinmarketcap.com/historical/20240407/,21000000.0,0.9369648571428572
2024-04-07,2024-04,ETH,1027,3453.49456944,120069586.45959164,120069586.45959164,,414659664792.92456,2024-04-07T00:00:00.000Z,2024-04-07T00:00:00.000Z,https://coinmarketcap.com/historical/20240407/,,
2024-04-07,2024-04,ADA,2010,0.58947368,35600844565.676,36771024607.588,45000000000.0,20985760903.892574,2024-04-07T00:00:00.000Z,2024-04-07T00:00:00.000Z,https://coinmarketcap.com/historical/20240407/,45000000000.0,0.7911298792372445
2024-04-07,2024-04,ATOM,3794,11.08511661,390930671.0,390930671.0,,4333512072.933676,2024-04-07T00:00:00.000Z,2024-04-07T00:00:00.000Z,https://coinmarketcap.com/historical/20240407/,,
2024-04-07,2024-04,SOL,5426,179.64985275,445579162.34424275,573506798.785492,,80048230904.47452,2024-04-07T00:00:00.000Z,2024-04-07T00:00:00.000Z,https://coinmarketcap.com/historical/20240407/,,
2024-04-07,2024-04,AVAX,5805,49.38721111,377888143.98280907,436577783.98280907,715748719.0,18662841542.720173,2024-04-07T00:00:00.000Z,2024-04-07T00:00:00.000Z,https://coinmarketcap.com/historical/20240407/,720000000.0,0.5248446444205681
2024-04-07,2024-04,NEAR,6535,6.9162578,1059699429.0,1184892892.0,,7329154441.040929,2024-04-07T00:00:00.000Z,2024-04-07T00:00:00.000Z,https://coinmarketcap.com/historical/20240407/,,
2024-04-07,2024-04,DOT,6636,8.70672616,1431084022.1251593,1431084022.1251593,,12460056689.439928,2024-04-07T00:00:00.000Z,2024-04-07T00:00:00.000Z,https://coinmarketcap.com/historical/20240407/,,
2024-04-07,2024-04,SUI,20947,1.64126613,1295901469.4146154,10000000000.0,10000000000.0,2126919189.0487254,2024-04-07T00:00:00.000Z,2024-04-07T00:00:00.000Z,https://coinmarketcap.com/historical/20240407/,10000000000.0,0.12959014694146154
2024-04-07,2024-04,APT,21794,13.62907691,398480028.9746105,1089746327.9348063,,5430914962.781976,2024-04-07T00:00:00.000Z,2024-04-07T00:00:00.000Z,https://coinmarketcap.com/historical/20240407/,,
2024-05-05,2024-05,BTC,1,64031.13280857,19694521.0,19694521.0,21000000.0,1261062489752.161,2024-05-05T00:00:00.000Z,2024-05-05T00:00:00.000Z,https://coinmarketcap.com/historical/20240505/,21000000.0,0.9378343333333333
2024-05-05,2024-05,ETH,1027,3137.24891848,120097745.02430749,120097745.02430749,,376776520689.194,2024-05-05T00:00:00.000Z,2024-05-05T00:00:00.000Z,https://coinmarketcap.com/historical/20240505/,,
2024-05-05,2024-05,ADA,2010,0.45833442,35652373342.806,36855324087.164,45000000000.0,16340709993.249426,2024-05-05T00:00:00.000Z,2024-05-05T00:00:00.000Z,https://coinmarketcap.com/historical/20240505/,45000000000.0,0.7922749631734667
2024-05-05,2024-05,ATOM,3794,9.33621634,390930671.0,390930671.0,,3649813319.00793,2024-05-05T00:00:00.000Z,2024-05-05T00:00:00.000Z,https://coinmarketcap.com/historical/20240505/,,
2024-05-05,2024-05,SOL,5426,145.71302813,447440120.3073781,575391768.2260032,,65197854835.50929,2024-05-05T00:00:00.000Z,2024-05-05T00:00:00.000Z,https://coinmarketcap.com/historical/20240505/,,
2024-05-05,2024-05,AVAX,5805,37.40194135,380337388.92691416,439027028.92691416,715748719.0,14225356714.57273,2024-05-05T00:00:00.000Z,2024-05-05T00:00:00.000Z,https://coinmarketcap.com/historical/20240505/,720000000.0,0.528246373509603
2024-05-05,2024-05,NEAR,6535,7.49790299,1068781256.0,1189277795.0,,8013618177.699403,2024-05-05T00:00:00.000Z,2024-05-05T00:00:00.000Z,https://coinmarketcap.com/historical/20240505/,,
2024-05-05,2024-05,DOT,6636,7.30678376,1437953431.368154,1437953431.368154,,10506814777.770649,2024-05-05T00:00:00.000Z,2024-05-05T00:00:00.000Z,https://coinmarketcap.com/historical/20240505/,,
2024-05-05,2024-05,SUI,20947,1.09517691,2339196965.7338886,10000000000.0,10000000000.0,2561834497.2885327,2024-05-05T00:00:00.000Z,2024-05-05T00:00:00.000Z,https://coinmarketcap.com/historical/20240505/,10000000000.0,0.23391969657338887
2024-05-05,2024-05,APT,21794,9.24802989,428025104.7807978,1094449010.7283728,,3958388962.2779202,2024-05-05T00:00:00.000Z,2024-05-05T00:00:00.000Z,https://coinmarketcap.com/historical/20240505/,,
2024-06-02,2024-06,BTC,1,67751.60257546,19707028.0,19707028.0,21000000.0,1335182728999.4976,2024-06-02T00:00:00.000Z,2024-06-02T00:00:00.000Z,https://coinmarketcap.com/historical/20240602/,21000000.0,0.9384299047619048
2024-06-02,2024-06,ETH,1027,3780.89588834,120143951.28703062,120143951.28703062,,454251771430.2506,2024-06-02T00:00:00.000Z,2024-06-02T00:00:00.000Z,https://coinmarketcap.com/historical/20240602/,,
2024-06-02,2024-06,ADA,2010,0.44649408,35705255565.879,36925434173.444,45000000000.0,15942185276.420452,2024-06-02T00:00:00.000Z,2024-06-02T00:00:00.000Z,https://coinmarketcap.com/historical/20240602/,45000000000.0,0.7934501236861999
2024-06-02,2024-06,ATOM,3794,8.28901636,390930671.0,390930671.0,,3240430728.783331,2024-06-02T00:00:00.000Z,2024-06-02T00:00:00.000Z,https://coinmarketcap.com/historical/20240602/,,
2024-06-02,2024-06,SOL,5426,163.24990765,459689021.63090754,577250327.2713509,,75044190328.87128,2024-06-02T00:00:00.000Z,2024-06-02T00:00:00.000Z,https://coinmarketcap.com/historical/20240602/,,
2024-06-02,2024-06,AVAX,5805,34.93249046,393141819.3680147,442488189.3680147,715748719.0,13733422855.504421,2024-06-02T00:00:00.000Z,2024-06-02T00:00:00.000Z,https://coinmarketcap.com/historical/20240602/,720000000.0,0.5460303046777982
2024-06-02,2024-06,NEAR,6535,7.194226,1081640339.0,1193709343.0,,7781565045.268855,2024-06-02T00:00:00.000Z,2024-06-02T00:00:00.000Z,https://coinmarketcap.com/historical/20240602/,,
2024-06-02,2024-06,DOT,6636,6.9890396,1437953431.368154,1437953431.368154,,10049913470.612478,2024-06-02T00:00:00.000Z,2024-06-02T00:00:00.000Z,https://coinmarketcap.com/historical/20240602/,,
2024-06-02,2024-06,SUI,20947,1.01628189,2426143880.7088885,10000000000.0,10000000000.0,2465646087.602494,2024-06-02T00:00:00.000Z,2024-06-02T00:00:00.000Z,https://coinmarketcap.com/historical/20240602/,10000000000.0,0.24261438807088886
2024-06-02,2024-06,APT,21794,8.92554622,437065665.40568244,1098946093.4343686,,3901049797.1266646,2024-06-02T00:00:00.000Z,2024-06-02T00:00:00.000Z,https://coinmarketcap.com/historical/20240602/,,
2024-07-07,2024-07,BTC,1,55849.11063861,19719634.0,19719634.0,21000000.0,1101324021018.8833,2024-07-07T00:00:00.000Z,2024-07-07T00:00:00.000Z,https://coinmarketcap.com/historical/20240707/,21000000.0,0.9390301904761905
2024-07-07,2024-07,ETH,1027,2929.38723167,120200756.8851741,120200756.8851741,,352114562456.6746,2024-07-07T00:00:00.000Z,2024-07-07T00:00:00.000Z,https://coinmarketcap.com/historical/20240707/,,
2024-07-07,2024-07,ADA,2010,0.34661834,35770002759.011,37021269743.925,45000000000.0,12398538838.352262,2024-07-07T00:00:00.000Z,2024-07-07T00:00:00.000Z,https://coinmarketcap.com/historical/20240707/,45000000000.0,0.7948889502002445
2024-07-07,2024-07,ATOM,3794,5.7896256,390930671.0,390930671.0,,2263342222.5244036,2024-07-07T00:00:00.000Z,2024-07-07T00:00:00.000Z,https://coinmarketcap.com/historical/20240707/,,
2024-07-07,2024-07,SOL,5426,131.77409772,463544529.8625688,579683945.216447,,61083162174.13038,2024-07-07T00:00:00.000Z,2024-07-07T00:00:00.000Z,https://coinmarketcap.com/historical/20240707/,,
2024-07-07,2024-07,AVAX,5805,25.70513034,394285377.3679475,443631747.3679475,715748719.0,10135157017.283312,2024-07-07T00:00:00.000Z,2024-07-07T00:00:00.000Z,https://coinmarketcap.com/historical/20240707/,720000000.0,0.5476185796777049
2024-07-07,2024-07,NEAR,6535,4.39931741,1095553652.0,1199253351.0,,4819688257.145112,2024-07-07T00:00:00.000Z,2024-07-07T00:00:00.000Z,https://coinmarketcap.com/historical/20240707/,,
2024-07-07,2024-07,DOT,6636,5.90626262,1437953431.368154,1437953431.368154,,8492930594.885851,2024-07-07T00:00:00.000Z,2024-07-07T00:00:00.000Z,https://coinmarketcap.com/historical/20240707/,,
2024-07-07,2024-07,SUI,20947,0.63974729,2512208503.6838884,10000000000.0,10000000000.0,1607178579.0224931,2024-07-07T00:00:00.000Z,2024-07-07T00:00:00.000Z,https://coinmarketcap.com/historical/20240707/,10000000000.0,0.25122085036838887
2024-07-07,2024-07,APT,21794,5.58034048,454091642.27185357,1104662287.2184577,,2533985971.5040364,2024-07-07T00:00:00.000Z,2024-07-07T00:00:00.000Z,https://coinmarketcap.com/historical/20240707/,,
2024-08-04,2024-08,BTC,1,58116.97696104,19735656.0,19735656.0,21000000.0,1146976665063.0166,2024-08-04T00:00:00.000Z,2024-08-04T00:00:00.000Z,https://coinmarketcap.com/historical/20240804/,21000000.0,0.9397931428571429
2024-08-04,2024-08,ETH,1027,2686.39886105,120257536.97201124,120257536.97201124,,323059710353.7112,2024-08-04T00:00:00.000Z,2024-08-04T00:00:00.000Z,https://coinmarketcap.com/historical/20240804/,,
2024-08-04,2024-08,ADA,2010,0.34393754,35916861689.173,37102998493.685,45000000000.0,12353157088.353434,2024-08-04T00:00:00.000Z,2024-08-04T00:00:00.000Z,https://coinmarketcap.com/historical/20240804/,45000000000.0,0.7981524819816221
2024-08-04,2024-08,ATOM,3794,5.03957683,390930671.0,390930671.0,,1970125151.1602762,2024-08-04T00:00:00.000Z,2024-08-04T00:00:00.000Z,https://coinmarketcap.com/historical/20240804/,,
2024-08-04,2024-08,SOL,5426,138.05508354,465474827.59110886,581494645.6668028,,64261166209.76493,2024-08-04T00:00:00.000Z,2024-08-04T00:00:00.000Z,https://coinmarketcap.com/historical/20240804/,,
2024-08-04,2024-08,AVAX,5805,21.22766896,395057095.3590244,444403465.3590244,715748719.0,8386141239.339889,2024-08-04T00:00:00.000Z,2024-08-04T00:00:00.000Z,https://coinmarketcap.com/historical/20240804/,720000000.0,0.5486904102208672
2024-08-04,2024-08,NEAR,6535,4.13293604,1108525860.0,1203764820.0,,4581466483.377776,2024-08-04T00:00:00.000Z,2024-08-04T00:00:00.000Z,https://coinmarketcap.com/historical/20240804/,,
2024-08-04,2024-08,DOT,6636,4.68384202,1477160029.0415864,1477160029.0415864,,6918784220.927225,2024-08-04T00:00:00.000Z,2024-08-04T00:00:00.000Z,https://coinmarketcap.com/historical/20240804/,,
2024-08-04,2024-08,SUI,20947,0.57637712,2596086126.6588883,10000000000.0,10000000000.0,1496324655.561671,2024-08-04T00:00:00.000Z,2024-08-04T00:00:00.000Z,https://coinmarketcap.com/historical/20240804/,10000000000.0,0.25960861266588886
2024-08-04,2024-08,APT,21794,5.33306986,470071172.7140397,1109332034.6578155,,2506922401.4685473,2024-08-04T00:00:00.000Z,2024-08-04T00:00:00.000Z,https://coinmarketcap.com/historical/20240804/,,
2024-09-01,2024-09,BTC,1,57325.48768919,19748246.0,19748246.0,21000000.0,1132077832956.1082,2024-09-01T00:00:00.000Z,2024-09-01T00:00:00.000Z,https://coinmarketcap.com/historical/20240901/,21000000.0,0.9403926666666667
2024-09-01,2024-09,ETH,1027,2427.90228066,120305767.32756001,120305767.32756001,,292090646870.83514,2024-09-01T00:00:00.000Z,2024-09-01T00:00:00.000Z,https://coinmarketcap.com/historical/20240901/,,
2024-09-01,2024-09,ADA,2010,0.33173951,35960643044.11,37170426657.961,45000000000.0,11929566160.469425,2024-09-01T00:00:00.000Z,2024-09-01T00:00:00.000Z,https://coinmarketcap.com/historical/20240901/,45000000000.0,0.7991254009802222
2024-09-01,2024-09,ATOM,3794,4.3060139,390934204.0,390934204.0,,1683368116.9513724,2024-09-01T00:00:00.000Z,2024-09-01T00:00:00.000Z,https://coinmarketcap.com/historical/20240901/,,
2024-09-01,2024-09,SOL,5426,128.69055445,466584256.346924,583510395.5178583,,60044986646.11422,2024-09-01T00:00:00.000Z,2024-09-01T00:00:00.000Z,https://coinmarketcap.com/historical/20240901/,,
2024-09-01,2024-09,AVAX,5805,21.44817282,404947220.107635,444950320.107635,715748719.0,8685377958.759,2024-09-01T00:00:00.000Z,2024-09-01T00:00:00.000Z,https://coinmarketcap.com/historical/20240901/,720000000.0,0.5624266945939376
2024-09-01,2024-09,NEAR,6535,3.85161877,1121053042.0,1208249700.0,,4317868937.417405,2024-09-01T00:00:00.000Z,2024-09-01T00:00:00.000Z,https://coinmarketcap.com/historical/20240901/,,
2024-09-01,2024-09,DOT,6636,4.07362833,1488350076.628788,1488350076.628788,,6062985030.430124,2024-09-01T00:00:00.000Z,2024-09-01T00:00:00.000Z,https://coinmarketcap.com/historical/20240901/,,
2024-09-01,2024-09,SUI,20947,0.76252772,2679963749.6338882,10000000000.0,10000000000.0,2043546644.3685937,2024-09-01T00:00:00.000Z,2024-09-01T00:00:00.000Z,https://coinmarketcap.com/historical/20240901/,10000000000.0,0.26799637496338885
2024-09-01,2024-09,APT,21794,6.17698501,485907003.91457105,1113858082.8554223,,3001440281.168032,2024-09-01T00:00:00.000Z,2024-09-01T00:00:00.000Z,https://coinmarketcap.com/historical/20240901/,,
2024-10-06,2024-10,BTC,1,62818.95447614,19764062.0,19764062.0,21000000.0,1241557711041.557,2024-10-06T00:00:00.000Z,2024-10-06T00:00:00.000Z,https://coinmarketcap.com/historical/20241006/,21000000.0,0.9411458095238096
2024-10-06,2024-10,ETH,1027,2439.95780146,120377344.45751098,120377344.45751098,,293715640727.54645,2024-10-06T00:00:00.000Z,2024-10-06T00:00:00.000Z,https://coinmarketcap.com/historical/20241006/,,
2024-10-06,2024-10,ADA,2010,0.35723016,34961093448.080666,44995152754.38966,45000000000.0,12489157157.51627,2024-10-06T00:00:00.000Z,2024-10-06T00:00:00.000Z,https://coinmarketcap.com/historical/20241006/,45000000000.0,0.7769131877351259
2024-10-06,2024-10,ATOM,3794,4.64447711,390934204.0,390934204.0,,1815684962.845386,2024-10-06T00:00:00.000Z,2024-10-06T00:00:00.000Z,https://coinmarketcap.com/historical/20241006/,,
2024-10-06,2024-10,SOL,5426,146.44237021,468586251.5885417,585973794.0901347,,68620881328.64336,2024-10-06T00:00:00.000Z,2024-10-06T00:00:00.000Z,https://coinmarketcap.com/historical/20241006/,,
2024-10-06,2024-10,AVAX,5805,26.92857231,406451931.89134,446455031.89134,715748719.0,10945170239.79971,2024-10-06T00:00:00.000Z,2024-10-06T00:00:00.000Z,https://coinmarketcap.com/historical/20241006/,720000000.0,0.5645165720713056
2024-10-06,2024-10,NEAR,6535,4.9518031,1213240369.0,1213887456.0,,6007727421.7962265,2024-10-06T00:00:00.000Z,2024-10-06T00:00:00.000Z,https://coinmarketcap.com/historical/20241006/,,
2024-10-06,2024-10,DOT,6636,4.18856109,1502383957.3152685,1502383957.3152685,,6292826982.503522,2024-10-06T00:00:00.000Z,2024-10-06T00:00:00.000Z,https://coinmarketcap.com/historical/20241006/,,
2024-10-06,2024-10,SUI,20947,1.84149536,2763841372.608888,10000000000.0,10000000000.0,5089601066.719727,2024-10-06T00:00:00.000Z,2024-10-06T00:00:00.000Z,https://coinmarketcap.com/historical/20241006/,10000000000.0,0.27638413726088884
2024-10-06,2024-10,APT,21794,8.70277247,502927645.84898996,1119568941.7886589,,4376864871.690174,2024-10-06T00:00:00.000Z,2024-10-06T00:00:00.000Z,https://coinmarketcap.com/historical/20241006/,,
2024-11-03,2024-11,BTC,1,68741.11549197,19777353.0,19777353.0,21000000.0,1359517306698.5288,2024-11-03T00:00:00.000Z,2024-11-03T00:00:00.000Z,https://coinmarketcap.com/historical/20241103/,21000000.0,0.9417787142857142
2024-11-03,2024-11,ETH,1027,2456.42517256,120415093.84716792,120415093.84716792,,295790667682.7717,2024-11-03T00:00:00.000Z,2024-11-03T00:00:00.000Z,https://coinmarketcap.com/historical/20241103/,,
2024-11-03,2024-11,ADA,2010,0.33428469,34995041871.64477,44995106472.67438,45000000000.0,11698306781.572206,2024-11-03T00:00:00.000Z,2024-11-03T00:00:00.000Z,https://coinmarketcap.com/historical/20241103/,45000000000.0,0.7776675971476615
2024-11-03,2024-11,ATOM,3794,3.97960127,390934204.0,390934204.0,,1555762253.5514305,2024-11-03T00:00:00.000Z,2024-11-03T00:00:00.000Z,https://coinmarketcap.com/historical/20241103/,,
2024-11-03,2024-11,SOL,5426,162.55129734,470813561.38367707,587661657.5719333,,76531355206.29132,2024-11-03T00:00:00.000Z,2024-11-03T00:00:00.000Z,https://coinmarketcap.com/historical/20241103/,,
2024-11-03,2024-11,AVAX,5805,23.53824998,407139319.2397415,447142419.2397415,715748719.0,9583347072.092226,2024-11-03T00:00:00.000Z,2024-11-03T00:00:00.000Z,https://coinmarketcap.com/historical/20241103/,720000000.0,0.5654712767218631
2024-11-03,2024-11,NEAR,6535,3.69086729,1217906155.0,1218457922.0,,4495129983.938367,2024-11-03T00:00:00.000Z,2024-11-03T00:00:00.000Z,https://coinmarketcap.com/historical/20241103/,,
2024-11-03,2024-11,DOT,6636,3.78858889,1513771725.6253505,1513771725.6253505,,5735058739.997265,2024-11-03T00:00:00.000Z,2024-11-03T00:00:00.000Z,https://coinmarketcap.com/historical/20241103/,,
2024-11-03,2024-11,SUI,20947,1.94976272,2845750695.583888,10000000000.0,10000000000.0,5548538607.243764,2024-11-03T00:00:00.000Z,2024-11-03T00:00:00.000Z,https://coinmarketcap.com/historical/20241103/,10000000000.0,0.2845750695583888
2024-11-03,2024-11,APT,21794,8.19884815,518834717.2605114,1124166230.1964886,,4253847063.3897843,2024-11-03T00:00:00.000Z,2024-11-03T00:00:00.000Z,https://coinmarketcap.com/historical/20241103/,,
2024-12-01,2024-12,BTC,1,97279.79292236,19790125.0,19790125.0,21000000.0,1925179261907.5369,2024-12-01T00:00:00.000Z,2024-12-01T00:00:00.000Z,https://coinmarketcap.com/historical/20241201/,21000000.0,0.9423869047619048
2024-12-01,2024-12,ETH,1027,3711.16509555,120442285.78545202,120442285.78545202,,446981207035.34546,2024-12-01T00:00:00.000Z,2024-12-01T00:00:00.000Z,https://coinmarketcap.com/historical/20241201/,,
2024-12-01,2024-12,ADA,2010,1.15525187,35085884197.24636,44994868463.33723,45000000000.0,40533033272.34751,2024-12-01T00:00:00.000Z,2024-12-01T00:00:00.000Z,https://coinmarketcap.com/historical/20241201/,45000000000.0,0.7796863154943636
2024-12-01,2024-12,ATOM,3794,8.91891838,390934204.0,390934204.0,,3486710258.9100933,2024-12-01T00:00:00.000Z,2024-12-01T00:00:00.000Z,https://coinmarketcap.com/historical/20241201/,,
2024-12-01,2024-12,SOL,5426,237.06992473,475155261.40458834,589282426.7385873,,112645022056.85208,2024-12-01T00:00:00.000Z,2024-12-01T00:00:00.000Z,https://coinmarketcap.com/historical/20241201/,,
2024-12-01,2024-12,AVAX,5805,45.0918238,409291663.88055456,447627963.88055456,715748719.0,18455707589.913074,2024-12-01T00:00:00.000Z,2024-12-01T00:00:00.000Z,https://coinmarketcap.com/historical/20241201/,720000000.0,0.568460644278548
2024-12-01,2024-12,NEAR,6535,6.91849431,1217906155.0,1223018419.0,,8426076800.603301,2024-12-01T00:00:00.000Z,2024-12-01T00:00:00.000Z,https://coinmarketcap.com/historical/20241201/,,
2024-12-01,2024-12,DOT,6636,9.3077551,1524547794.082693,1524547794.082693,,14190117507.49466,2024-12-01T00:00:00.000Z,2024-12-01T00:00:00.000Z,https://coinmarketcap.com/historical/20241201/,,
